date,province,value,sector
2019/10/1,浙江省,1.166837824,水稻
2019/10/1,海南省,6.723507816,水稻
2019/10/1,湖北省,8.868558716,水稻
2019/10/1,湖南省,35.51894231,水稻
2019/10/1,甘肃省,0,水稻
2019/10/1,福建省,0.207298703,水稻
2019/10/1,西藏自治区,0,水稻
2019/10/1,贵州省,0,水稻
2019/10/1,辽宁省,2.94171937,水稻
2019/10/1,重庆市,0,水稻
2019/10/1,陕西省,0,水稻
2019/10/1,黑龙江省,0,水稻
2019/11/1,上海市,0,水稻
2019/11/1,云南省,0,水稻
2019/11/1,内蒙古自治区,0,水稻
2019/11/1,北京市,0,水稻
2019/11/1,吉林省,0,水稻
2019/11/1,四川省,0,水稻
2019/11/1,天津市,0,水稻
2019/11/1,宁夏回族自治区,0,水稻
2019/11/1,安徽省,0,水稻
2019/11/1,山东省,0,水稻
2019/11/1,山西省,0,水稻
2019/11/1,广东省,0,水稻
2019/11/1,广西壮族自治区,0,水稻
2019/11/1,新疆维吾尔自治区,0,水稻
2019/11/1,江苏省,0,水稻
2019/11/1,江西省,0,水稻
2019/11/1,河北省,0,水稻
2019/11/1,河南省,0,水稻
2019/11/1,浙江省,0,水稻
2019/11/1,海南省,0,水稻
2019/11/1,湖北省,0,水稻
2019/11/1,湖南省,0,水稻
2019/11/1,甘肃省,0,水稻
2019/11/1,福建省,0,水稻
2019/11/1,西藏自治区,0,水稻
2019/11/1,贵州省,0,水稻
2019/11/1,辽宁省,0,水稻
2019/11/1,重庆市,0,水稻
2019/11/1,陕西省,0,水稻
2019/11/1,黑龙江省,0,水稻
2019/12/1,上海市,0,水稻
2019/12/1,云南省,0,水稻
2019/12/1,内蒙古自治区,0,水稻
2019/12/1,北京市,0,水稻
2019/12/1,吉林省,0,水稻
2019/12/1,四川省,0,水稻
2019/12/1,天津市,0,水稻
2019/12/1,宁夏回族自治区,0,水稻
2019/12/1,安徽省,0,水稻
2019/12/1,山东省,0,水稻
2019/12/1,山西省,0,水稻
2019/12/1,广东省,0,水稻
2019/12/1,广西壮族自治区,0,水稻
2019/12/1,新疆维吾尔自治区,0,水稻
2019/12/1,江苏省,0,水稻
2019/12/1,江西省,0,水稻
2019/12/1,河北省,0,水稻
2019/12/1,河南省,0,水稻
2019/12/1,浙江省,0,水稻
2019/12/1,海南省,0,水稻
2019/12/1,湖北省,0,水稻
2019/12/1,湖南省,0,水稻
2019/12/1,甘肃省,0,水稻
2019/12/1,福建省,0,水稻
2019/12/1,西藏自治区,0,水稻
2019/12/1,贵州省,0,水稻
2019/12/1,辽宁省,0,水稻
2019/12/1,重庆市,0,水稻
2019/12/1,陕西省,0,水稻
2019/12/1,黑龙江省,0,水稻
2018/1/1,上海市,0,水稻
2018/1/1,云南省,0,水稻
2018/1/1,内蒙古自治区,0,水稻
2018/1/1,北京市,0,水稻
2018/1/1,吉林省,0,水稻
2018/1/1,四川省,0,水稻
2018/1/1,天津市,0,水稻
2018/1/1,宁夏回族自治区,0,水稻
2018/1/1,安徽省,0,水稻
2018/1/1,山东省,0,水稻
2018/1/1,山西省,0,水稻
2018/1/1,广东省,0,水稻
2018/1/1,广西壮族自治区,0,水稻
2018/1/1,新疆维吾尔自治区,0,水稻
2018/1/1,江苏省,0,水稻
2018/1/1,江西省,0,水稻
2018/1/1,河北省,0,水稻
2018/1/1,河南省,0,水稻
2018/1/1,浙江省,0,水稻
2018/1/1,海南省,0,水稻
2018/1/1,湖北省,0,水稻
2018/1/1,湖南省,0,水稻
2018/1/1,甘肃省,0,水稻
2018/1/1,福建省,0,水稻
2018/1/1,西藏自治区,0,水稻
2018/1/1,贵州省,0,水稻
2018/1/1,辽宁省,0,水稻
2018/1/1,重庆市,0,水稻
2018/1/1,陕西省,0,水稻
2018/1/1,黑龙江省,0,水稻
2018/2/1,上海市,0,水稻
2018/2/1,云南省,0,水稻
2018/2/1,内蒙古自治区,0,水稻
2018/2/1,北京市,0,水稻
2018/2/1,吉林省,0,水稻
2018/2/1,四川省,0,水稻
2018/2/1,天津市,0,水稻
2018/2/1,宁夏回族自治区,0,水稻
2018/2/1,安徽省,0,水稻
2018/2/1,山东省,0,水稻
2018/2/1,山西省,0,水稻
2018/2/1,广东省,0,水稻
2018/2/1,广西壮族自治区,0,水稻
2018/2/1,新疆维吾尔自治区,0,水稻
2018/2/1,江苏省,0,水稻
2018/2/1,江西省,0,水稻
2018/2/1,河北省,0,水稻
2018/2/1,河南省,0,水稻
2018/2/1,浙江省,0,水稻
2018/2/1,海南省,0,水稻
2018/2/1,湖北省,0,水稻
2018/2/1,湖南省,0,水稻
2018/2/1,甘肃省,0,水稻
2018/2/1,福建省,0,水稻
2018/2/1,西藏自治区,0,水稻
2018/2/1,贵州省,0,水稻
2018/2/1,辽宁省,0,水稻
2018/2/1,重庆市,0,水稻
2018/2/1,陕西省,0,水稻
2018/2/1,黑龙江省,0,水稻
2018/3/1,上海市,0,水稻
2018/3/1,云南省,0,水稻
2018/3/1,内蒙古自治区,0,水稻
2018/3/1,北京市,0,水稻
2018/3/1,吉林省,0,水稻
2018/3/1,四川省,0,水稻
2018/3/1,天津市,0,水稻
2018/3/1,宁夏回族自治区,0,水稻
2018/3/1,安徽省,0,水稻
2018/3/1,山东省,0,水稻
2018/3/1,山西省,0,水稻
2018/3/1,广东省,0,水稻
2018/3/1,广西壮族自治区,0,水稻
2018/3/1,新疆维吾尔自治区,0,水稻
2018/3/1,江苏省,0,水稻
2018/3/1,江西省,0,水稻
2018/3/1,河北省,0,水稻
2018/3/1,河南省,0,水稻
2018/3/1,浙江省,0,水稻
2018/3/1,海南省,0,水稻
2018/3/1,湖北省,0,水稻
2018/3/1,湖南省,0,水稻
2018/3/1,甘肃省,0,水稻
2018/3/1,福建省,0,水稻
2018/3/1,西藏自治区,0,水稻
2018/3/1,贵州省,0,水稻
2018/3/1,辽宁省,0,水稻
2018/3/1,重庆市,0,水稻
2018/3/1,陕西省,0,水稻
2018/3/1,黑龙江省,0,水稻
2018/4/1,上海市,0,水稻
2018/4/1,云南省,1.570750931,水稻
2018/4/1,内蒙古自治区,0,水稻
2018/4/1,北京市,0,水稻
2018/4/1,吉林省,0,水稻
2018/4/1,四川省,0,水稻
2018/4/1,天津市,0,水稻
2018/4/1,宁夏回族自治区,0,水稻
2018/4/1,安徽省,0.154641497,水稻
2018/4/1,山东省,0,水稻
2018/4/1,山西省,0,水稻
2018/4/1,广东省,26.5868306,水稻
2018/4/1,广西壮族自治区,61.86166912,水稻
2018/4/1,新疆维吾尔自治区,0,水稻
2018/4/1,江苏省,0,水稻
2018/4/1,江西省,0.676941452,水稻
2018/4/1,河北省,0,水稻
2018/4/1,河南省,0,水稻
2018/4/1,浙江省,0.05781384,水稻
2018/4/1,海南省,8.63696013,水稻
2018/4/1,湖北省,6.215937833,水稻
2018/4/1,湖南省,0,水稻
2018/4/1,甘肃省,0,水稻
2018/4/1,福建省,0.060708241,水稻
2018/4/1,西藏自治区,0,水稻
2018/4/1,贵州省,0,水稻
2018/4/1,辽宁省,0,水稻
2018/4/1,重庆市,0,水稻
2018/4/1,陕西省,0,水稻
2018/4/1,黑龙江省,0,水稻
2018/5/1,上海市,1.724080762,水稻
2018/5/1,云南省,5.165363974,水稻
2018/5/1,内蒙古自治区,0.140711256,水稻
2018/5/1,北京市,0.000395353,水稻
2018/5/1,吉林省,0,水稻
2018/5/1,四川省,31.15986708,水稻
2018/5/1,天津市,0.104065512,水稻
2018/5/1,宁夏回族自治区,3.016238129,水稻
2018/5/1,安徽省,22.52300081,水稻
2018/5/1,山东省,2.774140526,水稻
2018/5/1,山西省,0.001078242,水稻
2018/5/1,广东省,59.58464228,水稻
2018/5/1,广西壮族自治区,93.96466568,水稻
2018/5/1,新疆维吾尔自治区,3.743784379,水稻
2018/5/1,江苏省,0,水稻
2018/5/1,江西省,107.6537941,水稻
2018/5/1,河北省,0.185806712,水稻
2018/5/1,河南省,0,水稻
2018/5/1,浙江省,15.74037269,水稻
2018/5/1,海南省,28.40236592,水稻
2018/5/1,湖北省,20.44091188,水稻
2018/5/1,湖南省,120.9730613,水稻
2018/5/1,甘肃省,0.107727273,水稻
2018/5/1,福建省,13.42097729,水稻
2018/5/1,西藏自治区,0.005323054,水稻
2018/5/1,贵州省,11.65016948,水稻
2018/5/1,辽宁省,8.285998003,水稻
2018/5/1,重庆市,49.66402458,水稻
2018/5/1,陕西省,4.134930182,水稻
2018/5/1,黑龙江省,25.18957793,水稻
2018/6/1,上海市,4.979133047,水稻
2018/6/1,云南省,16.53417242,水稻
2018/6/1,内蒙古自治区,4.413713011,水稻
2018/6/1,北京市,0.012401112,水稻
2018/6/1,吉林省,18.71420392,水稻
2018/6/1,四川省,179.4696702,水稻
2018/6/1,天津市,3.264239973,水稻
2018/6/1,宁夏回族自治区,17.21190492,水稻
2018/6/1,安徽省,81.23526063,水稻
2018/6/1,山东省,8.011698218,水稻
2018/6/1,山西省,0.033821409,水稻
2018/6/1,广东省,64.83960658,水稻
2018/6/1,广西壮族自治区,10.00622991,水稻
2018/6/1,新疆维吾尔自治区,21.36358537,水稻
2018/6/1,江苏省,54.42928656,水稻
2018/6/1,江西省,99.25624753,水稻
2018/6/1,河北省,5.828229569,水稻
2018/6/1,河南省,12.09701609,水稻
2018/6/1,浙江省,27.38246804,水稻
2018/6/1,海南省,10.46048985,水稻
2018/6/1,湖北省,42.18451506,水稻
2018/6/1,湖南省,49.32941212,水稻
2018/6/1,甘肃省,0.614736471,水稻
2018/6/1,福建省,15.59146119,水稻
2018/6/1,西藏自治区,0.011768459,水稻
2018/6/1,贵州省,25.75674607,水稻
2018/6/1,辽宁省,15.81158375,水稻
2018/6/1,重庆市,57.79086497,水稻
2018/6/1,陕西省,23.59562544,水稻
2018/6/1,黑龙江省,113.8583951,水稻
2018/7/1,上海市,12.26513221,水稻
2018/7/1,云南省,57.34913903,水稻
2018/7/1,内蒙古自治区,8.323161805,水稻
2018/7/1,北京市,0.023385404,水稻
2018/7/1,吉林省,41.20483823,水稻
2018/7/1,四川省,142.984254,水稻
2018/7/1,天津市,6.155542373,水稻
2018/7/1,宁夏回族自治区,1.291823041,水稻
2018/7/1,安徽省,314.39781,水稻
2018/7/1,山东省,19.73527057,水稻
2018/7/1,山西省,0.063778741,水稻
2018/7/1,广东省,69.72945814,水稻
2018/7/1,广西壮族自治区,17.28555275,水稻
2018/7/1,新疆维吾尔自治区,1.603423441,水稻
2018/7/1,江苏省,321.3413523,水稻
2018/7/1,江西省,65.22046312,水稻
2018/7/1,河北省,10.9905872,水稻
2018/7/1,河南省,90.21587128,水稻
2018/7/1,浙江省,52.14026229,水稻
2018/7/1,海南省,7.943208092,水稻
2018/7/1,湖北省,264.1720652,水稻
2018/7/1,湖南省,107.1163381,水稻
2018/7/1,甘肃省,0.046138457,水稻
2018/7/1,福建省,10.32859408,水稻
2018/7/1,西藏自治区,0.012423981,水稻
2018/7/1,贵州省,27.19143765,水稻
2018/7/1,辽宁省,22.00302278,水稻
2018/7/1,重庆市,34.65731932,水稻
2018/7/1,陕西省,1.770947071,水稻
2018/7/1,黑龙江省,119.3307704,水稻
2018/8/1,上海市,5.854134935,水稻
2018/8/1,云南省,64.60628307,水稻
2018/8/1,内蒙古自治区,2.729065293,水稻
2018/8/1,北京市,0.007667795,水稻
2018/8/1,吉林省,24.29647501,水稻
2018/8/1,四川省,124.9308488,水稻
2018/8/1,天津市,2.018328785,水稻
2018/8/1,宁夏回族自治区,0.64591152,水稻
2018/8/1,安徽省,333.5701153,水稻
2018/8/1,山东省,9.419624257,水稻
2018/8/1,山西省,0.020912287,水稻
2018/8/1,广东省,443.234526,水稻
2018/8/1,广西壮族自治区,132.0242792,水稻
2018/8/1,新疆维吾尔自治区,0.801711721,水稻
2018/8/1,江苏省,155.6556362,水稻
2018/8/1,江西省,417.988276,水稻
2018/8/1,河北省,3.603682205,水稻
2018/8/1,河南省,130.1631533,水稻
2018/8/1,浙江省,58.70066538,水稻
2018/8/1,海南省,36.20113715,水稻
2018/8/1,湖北省,425.9981684,水稻
2018/8/1,湖南省,481.1360211,水稻
2018/8/1,甘肃省,0.023069229,水稻
2018/8/1,福建省,80.04349886,水稻
2018/8/1,西藏自治区,0.010867603,水稻
2018/8/1,贵州省,23.78511027,水稻
2018/8/1,辽宁省,12.51988927,水稻
2018/8/1,重庆市,17.45765713,水稻
2018/8/1,陕西省,0.885473536,水稻
2018/8/1,黑龙江省,72.13001363,水稻
2018/9/1,上海市,1.875451179,水稻
2018/9/1,云南省,23.889627,水稻
2018/9/1,内蒙古自治区,0.959347585,水稻
2018/9/1,北京市,0.002695458,水稻
2018/9/1,吉林省,5.566276039,水稻
2018/9/1,四川省,0,水稻
2018/9/1,天津市,0.709502572,水稻
2018/9/1,宁夏回族自治区,0.066972393,水稻
2018/9/1,安徽省,10.27908181,水稻
2018/9/1,山东省,3.017703831,水稻
2018/9/1,山西省,0.007351291,水稻
2018/9/1,广东省,122.0980642,水稻
2018/9/1,广西壮族自治区,183.1987365,水稻
2018/9/1,新疆维吾尔自治区,0.083126791,水稻
2018/9/1,江苏省,145.6311662,水稻
2018/9/1,江西省,89.64248142,水稻
2018/9/1,河北省,1.266801432,水稻
2018/9/1,河南省,49.10944606,水稻
2018/9/1,浙江省,14.93649993,水稻
2018/9/1,海南省,17.35705889,水稻
2018/9/1,湖北省,166.150667,水稻
2018/9/1,湖南省,147.7571968,水稻
2018/9/1,甘肃省,0.002391971,水稻
2018/9/1,福建省,16.49285674,水稻
2018/9/1,西藏自治区,0.002048502,水稻
2018/9/1,贵州省,4.483403723,水稻
2018/9/1,辽宁省,12.03496743,水稻
2018/9/1,重庆市,0,水稻
2018/9/1,陕西省,0.091811772,水稻
2018/9/1,黑龙江省,7.132917861,水稻
2018/10/1,上海市,0.270156668,水稻
2018/10/1,云南省,0.619970069,水稻
2018/10/1,内蒙古自治区,0.007573051,水稻
2018/10/1,北京市,2.13E-05,水稻
2018/10/1,吉林省,0,水稻
2018/10/1,四川省,0,水稻
2018/10/1,天津市,0.005600785,水稻
2018/10/1,宁夏回族自治区,0,水稻
2018/10/1,安徽省,0.132485943,水稻
2018/10/1,山东省,0.4346969,水稻
2018/10/1,山西省,5.80E-05,水稻
2018/10/1,广东省,15.10803981,水稻
2018/10/1,广西壮族自治区,93.56796965,水稻
2018/10/1,新疆维吾尔自治区,0,水稻
2018/10/1,江苏省,20.97800843,水稻
2018/10/1,江西省,2.447976323,水稻
2018/10/1,河北省,0.010000079,水稻
2018/10/1,河南省,0,水稻
2018/10/1,浙江省,1.236898017,水稻
2018/10/1,海南省,6.949179761,水稻
2018/10/1,湖北省,10.19300794,水稻
2018/10/1,湖南省,39.78795755,水稻
2018/10/1,甘肃省,0,水稻
2018/10/1,福建省,0.212574598,水稻
2018/10/1,西藏自治区,0,水稻
2018/10/1,贵州省,0,水稻
2018/10/1,辽宁省,2.832951572,水稻
2018/10/1,重庆市,0,水稻
2018/10/1,陕西省,0,水稻
2018/10/1,黑龙江省,0,水稻
2018/11/1,上海市,0,水稻
2018/11/1,云南省,0,水稻
2018/11/1,内蒙古自治区,0,水稻
2018/11/1,北京市,0,水稻
2018/11/1,吉林省,0,水稻
2018/11/1,四川省,0,水稻
2018/11/1,天津市,0,水稻
2018/11/1,宁夏回族自治区,0,水稻
2018/11/1,安徽省,0,水稻
2018/11/1,山东省,0,水稻
2018/11/1,山西省,0,水稻
2018/11/1,广东省,0,水稻
2018/11/1,广西壮族自治区,0,水稻
2018/11/1,新疆维吾尔自治区,0,水稻
2018/11/1,江苏省,0,水稻
2018/11/1,江西省,0,水稻
2018/11/1,河北省,0,水稻
2018/11/1,河南省,0,水稻
2018/11/1,浙江省,0,水稻
2018/11/1,海南省,0,水稻
2018/11/1,湖北省,0,水稻
2018/11/1,湖南省,0,水稻
2018/11/1,甘肃省,0,水稻
2018/11/1,福建省,0,水稻
2018/11/1,西藏自治区,0,水稻
2018/11/1,贵州省,0,水稻
2018/11/1,辽宁省,0,水稻
2018/11/1,重庆市,0,水稻
2018/11/1,陕西省,0,水稻
2018/11/1,黑龙江省,0,水稻
2018/12/1,上海市,0,水稻
2018/12/1,云南省,0,水稻
2018/12/1,内蒙古自治区,0,水稻
2018/12/1,北京市,0,水稻
2018/12/1,吉林省,0,水稻
2018/12/1,四川省,0,水稻
2018/12/1,天津市,0,水稻
2018/12/1,宁夏回族自治区,0,水稻
2018/12/1,安徽省,0,水稻
2018/12/1,山东省,0,水稻
2018/12/1,山西省,0,水稻
2018/12/1,广东省,0,水稻
2018/12/1,广西壮族自治区,0,水稻
2018/12/1,新疆维吾尔自治区,0,水稻
2018/12/1,江苏省,0,水稻
2018/12/1,江西省,0,水稻
2018/12/1,河北省,0,水稻
2018/12/1,河南省,0,水稻
2018/12/1,浙江省,0,水稻
2018/12/1,海南省,0,水稻
2018/12/1,湖北省,0,水稻
2018/12/1,湖南省,0,水稻
2018/12/1,甘肃省,0,水稻
2018/12/1,福建省,0,水稻
2018/12/1,西藏自治区,0,水稻
2018/12/1,贵州省,0,水稻
2018/12/1,辽宁省,0,水稻
2018/12/1,重庆市,0,水稻
2018/12/1,陕西省,0,水稻
2018/12/1,黑龙江省,0,水稻
2017/1/1,上海市,0,水稻
2017/1/1,云南省,0,水稻
2017/1/1,内蒙古自治区,0,水稻
2017/1/1,北京市,0,水稻
2017/1/1,吉林省,0,水稻
2017/1/1,四川省,0,水稻
2017/1/1,天津市,0,水稻
2017/1/1,宁夏回族自治区,0,水稻
2017/1/1,安徽省,0,水稻
2017/1/1,山东省,0,水稻
2017/1/1,山西省,0,水稻
2017/1/1,广东省,0,水稻
2017/1/1,广西壮族自治区,0,水稻
2017/1/1,新疆维吾尔自治区,0,水稻
2017/1/1,江苏省,0,水稻
2017/1/1,江西省,0,水稻
2017/1/1,河北省,0,水稻
2017/1/1,河南省,0,水稻
2017/1/1,浙江省,0,水稻
2017/1/1,海南省,0,水稻
2017/1/1,湖北省,0,水稻
2017/1/1,湖南省,0,水稻
2017/1/1,甘肃省,0,水稻
2017/1/1,福建省,0,水稻
2017/1/1,西藏自治区,0,水稻
2017/1/1,贵州省,0,水稻
2017/1/1,辽宁省,0,水稻
2017/1/1,重庆市,0,水稻
2017/1/1,陕西省,0,水稻
2017/1/1,黑龙江省,0,水稻
2017/2/1,上海市,0,水稻
2017/2/1,云南省,0,水稻
2017/2/1,内蒙古自治区,0,水稻
2017/2/1,北京市,0,水稻
2017/2/1,吉林省,0,水稻
2017/2/1,四川省,0,水稻
2017/2/1,天津市,0,水稻
2017/2/1,宁夏回族自治区,0,水稻
2017/2/1,安徽省,0,水稻
2017/2/1,山东省,0,水稻
2017/2/1,山西省,0,水稻
2017/2/1,广东省,0,水稻
2017/2/1,广西壮族自治区,0,水稻
2017/2/1,新疆维吾尔自治区,0,水稻
2017/2/1,江苏省,0,水稻
2017/2/1,江西省,0,水稻
2017/2/1,河北省,0,水稻
2017/2/1,河南省,0,水稻
2017/2/1,浙江省,0,水稻
2017/2/1,海南省,0,水稻
2017/2/1,湖北省,0,水稻
2017/2/1,湖南省,0,水稻
2017/2/1,甘肃省,0,水稻
2017/2/1,福建省,0,水稻
2017/2/1,西藏自治区,0,水稻
2017/2/1,贵州省,0,水稻
2017/2/1,辽宁省,0,水稻
2017/2/1,重庆市,0,水稻
2017/2/1,陕西省,0,水稻
2017/2/1,黑龙江省,0,水稻
2017/3/1,上海市,0,水稻
2017/3/1,云南省,0,水稻
2017/3/1,内蒙古自治区,0,水稻
2017/3/1,北京市,0,水稻
2017/3/1,吉林省,0,水稻
2017/3/1,四川省,0,水稻
2017/3/1,天津市,0,水稻
2017/3/1,宁夏回族自治区,0,水稻
2017/3/1,安徽省,0,水稻
2017/3/1,山东省,0,水稻
2017/3/1,山西省,0,水稻
2017/3/1,广东省,0,水稻
2017/3/1,广西壮族自治区,0,水稻
2017/3/1,新疆维吾尔自治区,0,水稻
2017/3/1,江苏省,0,水稻
2017/3/1,江西省,0,水稻
2017/3/1,河北省,0,水稻
2017/3/1,河南省,0,水稻
2017/3/1,浙江省,0,水稻
2017/3/1,海南省,0,水稻
2017/3/1,湖北省,0,水稻
2017/3/1,湖南省,0,水稻
2017/3/1,甘肃省,0,水稻
2017/3/1,福建省,0,水稻
2017/3/1,西藏自治区,0,水稻
2017/3/1,贵州省,0,水稻
2017/3/1,辽宁省,0,水稻
2017/3/1,重庆市,0,水稻
2017/3/1,陕西省,0,水稻
2017/3/1,黑龙江省,0,水稻
2017/4/1,上海市,0,水稻
2017/4/1,云南省,1.567942436,水稻
2017/4/1,内蒙古自治区,0,水稻
2017/4/1,北京市,0,水稻
2017/4/1,吉林省,0,水稻
2017/4/1,四川省,0,水稻
2017/4/1,天津市,0,水稻
2017/4/1,宁夏回族自治区,0,水稻
2017/4/1,安徽省,0.17551429,水稻
2017/4/1,山东省,0,水稻
2017/4/1,山西省,0,水稻
2017/4/1,广东省,27.03955979,水稻
2017/4/1,广西壮族自治区,63.44957144,水稻
2017/4/1,新疆维吾尔自治区,0,水稻
2017/4/1,江苏省,0,水稻
2017/4/1,江西省,0.717083699,水稻
2017/4/1,河北省,0,水稻
2017/4/1,河南省,0,水稻
2017/4/1,浙江省,0.051460867,水稻
2017/4/1,海南省,8.468888819,水稻
2017/4/1,湖北省,6.575225311,水稻
2017/4/1,湖南省,0,水稻
2017/4/1,甘肃省,0,水稻
2017/4/1,福建省,0.068236339,水稻
2017/4/1,西藏自治区,0,水稻
2017/4/1,贵州省,0,水稻
2017/4/1,辽宁省,0,水稻
2017/4/1,重庆市,0,水稻
2017/4/1,陕西省,0,水稻
2017/4/1,黑龙江省,0,水稻
2017/5/1,上海市,1.732902569,水稻
2017/5/1,云南省,5.15612833,水稻
2017/5/1,内蒙古自治区,0.114280547,水稻
2017/5/1,北京市,0.000279073,水稻
2017/5/1,吉林省,0,水稻
2017/5/1,四川省,31.17533062,水稻
2017/5/1,天津市,0.079522744,水稻
2017/5/1,宁夏回族自治区,3.135325598,水稻
2017/5/1,安徽省,25.56305116,水稻
2017/5/1,山东省,2.65301711,水稻
2017/5/1,山西省,0.00102433,水稻
2017/5/1,广东省,60.59926893,水稻
2017/5/1,广西壮族自治区,96.37660691,水稻
2017/5/1,新疆维吾尔自治区,3.545586839,水稻
2017/5/1,江苏省,0,水稻
2017/5/1,江西省,112.9910325,水稻
2017/5/1,河北省,0.177728159,水稻
2017/5/1,河南省,0,水稻
2017/5/1,浙江省,14.56794163,水稻
2017/5/1,海南省,27.84966882,水稻
2017/5/1,湖北省,21.62241721,水稻
2017/5/1,湖南省,141.4902176,水稻
2017/5/1,甘肃省,0.113931462,水稻
2017/5/1,福建省,14.41266462,水稻
2017/5/1,西藏自治区,0.005039913,水稻
2017/5/1,贵州省,12.1482386,水稻
2017/5/1,辽宁省,8.359125719,水稻
2017/5/1,重庆市,49.85240667,水稻
2017/5/1,陕西省,4.144738822,水稻
2017/5/1,黑龙江省,26.29348217,水稻
2017/6/1,上海市,5.004610364,水稻
2017/6/1,云南省,16.93702203,水稻
2017/6/1,内蒙古自治区,3.584656649,水稻
2017/6/1,北京市,0.008753726,水稻
2017/6/1,吉林省,18.29343465,水稻
2017/6/1,四川省,179.5587347,水稻
2017/6/1,天津市,2.494402927,水稻
2017/6/1,宁夏回族自治区,17.89146737,水稻
2017/6/1,安徽省,84.00313584,水稻
2017/6/1,山东省,7.66189465,水稻
2017/6/1,山西省,0.032130338,水稻
2017/6/1,广东省,65.94371647,水稻
2017/6/1,广西壮族自治区,10.27152056,水稻
2017/6/1,新疆维吾尔自治区,20.23258806,水稻
2017/6/1,江苏省,54.99453796,水稻
2017/6/1,江西省,102.1195976,水稻
2017/6/1,河北省,5.574828284,水稻
2017/6/1,河南省,11.99211458,水稻
2017/6/1,浙江省,25.9827656,水稻
2017/6/1,海南省,10.25693348,水稻
2017/6/1,湖北省,41.89307667,水稻
2017/6/1,湖南省,53.75297002,水稻
2017/6/1,甘肃省,0.650140142,水稻
2017/6/1,福建省,16.19757272,水稻
2017/6/1,西藏自治区,0.011142477,水稻
2017/6/1,贵州省,26.85790084,水稻
2017/6/1,辽宁省,15.9511282,水稻
2017/6/1,重庆市,58.01007322,水稻
2017/6/1,陕西省,23.6515976,水稻
2017/6/1,黑龙江省,118.8481082,水稻
2017/7/1,上海市,12.32789066,水稻
2017/7/1,云南省,58.89874419,水稻
2017/7/1,内蒙古自治区,6.759768301,水稻
2017/7/1,北京市,0.016507344,水稻
2017/7/1,吉林省,40.27839059,水稻
2017/7/1,四川省,143.055212,水稻
2017/7/1,天津市,4.703821728,水稻
2017/7/1,宁夏回族自治区,1.34282695,水稻
2017/7/1,安徽省,316.9248663,水稻
2017/7/1,山东省,18.87359707,水稻
2017/7/1,山西省,0.060589804,水稻
2017/7/1,广东省,70.91683401,水稻
2017/7/1,广西壮族自治区,17.79222708,水稻
2017/7/1,新疆维吾尔自治区,1.518537521,水稻
2017/7/1,江苏省,324.6785015,水稻
2017/7/1,江西省,61.64268082,水稻
2017/7/1,河北省,10.51273559,水稻
2017/7/1,河南省,89.43354768,水稻
2017/7/1,浙江省,50.37485851,水稻
2017/7/1,海南省,7.78863688,水稻
2017/7/1,湖北省,259.0838613,水稻
2017/7/1,湖南省,95.87946304,水稻
2017/7/1,甘肃省,0.048795646,水稻
2017/7/1,福建省,10.10245433,水稻
2017/7/1,西藏自治区,0.011763131,水稻
2017/7/1,贵州省,28.35392848,水稻
2017/7/1,辽宁省,22.1972095,水稻
2017/7/1,重庆市,34.78877903,水稻
2017/7/1,陕西省,1.775148009,水稻
2017/7/1,黑龙江省,124.560304,水稻
2017/8/1,上海市,5.884089477,水稻
2017/8/1,云南省,66.24777399,水稻
2017/8/1,内蒙古自治区,2.216447246,水稻
2017/8/1,北京市,0.005412561,水稻
2017/8/1,吉林省,23.75019421,水稻
2017/8/1,四川省,124.9928475,水稻
2017/8/1,天津市,1.542326933,水稻
2017/8/1,宁夏回族自治区,0.671413475,水稻
2017/8/1,安徽省,340.6854216,水稻
2017/8/1,山东省,9.008348385,水稻
2017/8/1,山西省,0.019866673,水稻
2017/8/1,广东省,444.9827828,水稻
2017/8/1,广西壮族自治区,135.8321397,水稻
2017/8/1,新疆维吾尔自治区,0.759268761,水稻
2017/8/1,江苏省,157.2721293,水稻
2017/8/1,江西省,430.3613786,水稻
2017/8/1,河北省,3.44700037,水稻
2017/8/1,河南省,129.0344194,水稻
2017/8/1,浙江省,56.37136935,水稻
2017/8/1,海南省,37.12158227,水稻
2017/8/1,湖北省,421.0013668,水稻
2017/8/1,湖南省,515.3253507,水稻
2017/8/1,甘肃省,0.024397823,水稻
2017/8/1,福建省,80.6515773,水稻
2017/8/1,西藏自治区,0.010289539,水稻
2017/8/1,贵州省,24.80197347,水稻
2017/8/1,辽宁省,12.63038301,水稻
2017/8/1,重庆市,17.52387628,水稻
2017/8/1,陕西省,0.887574004,水稻
2017/8/1,黑龙江省,75.2910284,水稻
2017/9/1,上海市,1.885047521,水稻
2017/9/1,云南省,24.47989951,水稻
2017/9/1,内蒙古自治区,0.779147101,水稻
2017/9/1,北京市,0.001902676,水稻
2017/9/1,吉林省,5.441124151,水稻
2017/9/1,四川省,0,水稻
2017/9/1,天津市,0.54217377,水稻
2017/9/1,宁夏回族自治区,0.069616605,水稻
2017/9/1,安徽省,11.27950814,水稻
2017/9/1,山东省,2.885946051,水稻
2017/9/1,山西省,0.006983726,水稻
2017/9/1,广东省,122.5796575,水稻
2017/9/1,广西壮族自治区,188.4068169,水稻
2017/9/1,新疆维吾尔自治区,0.078726024,水稻
2017/9/1,江苏省,147.1435545,水稻
2017/9/1,江西省,91.99423822,水稻
2017/9/1,河北省,1.211723109,水稻
